ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2025-01-08 11:30:00-05:00,241.96,242.68,242.77,242.68,244.49,14.4,12,1h+4h,0.175,True,scratch,-0.09544316892641236
2025-01-08 12:30:00-05:00,242.59,243.03,243.12,243.03,244.79,13.4,11,1h+4h,0.107,True,scratch,-0.0943086506089652
2025-01-08 13:30:00-05:00,242.9,248.34,248.42,248.34,250.05,12.4,10,1h+4h,1.313,False,nofill,0.0
2025-01-08 14:30:00-05:00,243.01,248.34,248.42,248.34,250.0,12.4,10,1h+4h,1.286,False,nofill,0.0
2025-01-08 15:30:00-05:00,243.04,248.34,248.42,248.34,249.93,12.4,10,1h+4h,1.278,False,nofill,0.0
2025-01-10 09:30:00-05:00,241.04,242.68,242.77,242.68,244.49,14.4,12,1h+4h,0.39,False,nofill,0.0
2025-01-10 10:30:00-05:00,239.61,240.04,240.13,240.04,241.88,23.0,17,1d+1h,0.102,True,scratch,-0.09641641149834568
2025-01-10 11:30:00-05:00,239.64,240.04,240.13,240.04,241.84,23.0,17,1d+1h,0.095,True,scratch,-0.09556822307354995
2025-01-10 12:30:00-05:00,240.95,242.68,242.77,242.68,244.48,14.4,12,1h+4h,0.412,False,nofill,0.0
2025-01-10 13:30:00-05:00,240.18,242.68,242.76,242.68,244.45,14.4,12,1h+4h,0.594,True,scratch,-0.09464356225581394
2025-01-10 14:30:00-05:00,239.59,240.04,240.12,240.04,241.77,23.0,17,1d+1h,0.107,True,scratch,-0.09429070453200739
2025-01-10 15:30:00-05:00,239.92,240.23,240.31,240.23,241.91,18.0,12,1d+1h,0.074,True,target,0.6034774031502321
2025-01-13 09:30:00-05:00,242.51,243.03,243.13,243.03,244.98,16.4,14,1h+4h,0.122,True,scratch,-0.09809182900308855
2025-01-13 10:30:00-05:00,242.67,243.03,243.13,243.03,244.94,16.4,14,1h+4h,0.085,True,scratch,-0.09736654858234495
2025-01-13 11:30:00-05:00,242.15,243.03,243.12,243.03,244.91,16.4,14,1h+4h,0.206,True,scratch,-0.09670774001072635
2025-01-13 12:30:00-05:00,242.75,243.03,243.12,243.03,244.87,16.4,14,1h+4h,0.066,True,scratch,-0.095919872560013
2025-01-13 13:30:00-05:00,243.24,244.84,244.92,244.84,246.6,13.8,11,1d+1h+4h,0.373,True,scratch,-0.0942002284723853
2025-01-13 14:30:00-05:00,243.69,244.84,244.92,244.84,246.56,13.8,11,1d+1h+4h,0.268,True,scratch,-0.09334481721546828
2025-01-13 15:30:00-05:00,244.16,244.84,244.92,244.84,246.51,13.8,11,1d+1h+4h,0.159,True,scratch,-0.09236110231595207
2025-01-14 09:30:00-05:00,245.32,247.96,248.05,247.96,249.78,12.4,10,1h+4h,0.605,False,nofill,0.0
2025-01-14 10:30:00-05:00,244.72,245.03,245.12,245.03,246.85,12.8,10,1d+1h+4h,0.072,True,target,0.6461174459619468
2025-01-14 11:30:00-05:00,244.62,244.84,244.93,244.84,246.64,13.8,11,1d+1h+4h,0.05,True,target,0.6396200530221385
2025-01-14 12:30:00-05:00,245.06,247.96,248.04,247.96,249.74,12.4,10,1h+4h,0.665,False,nofill,0.0
2025-01-14 13:30:00-05:00,245.92,247.96,248.04,247.96,249.73,12.4,10,1h+4h,0.469,True,target,0.6175874629239297
2025-01-14 14:30:00-05:00,246.04,247.96,248.04,247.96,249.69,12.4,10,1h+4h,0.439,True,target,0.6040172897093354
2025-01-14 15:30:00-05:00,247.22,247.96,248.04,247.96,249.74,12.4,10,1h+4h,0.17,True,target,0.6247894134039811
2025-02-04 12:30:00-05:00,267.48,269.84,269.92,269.84,271.5,6.6,5,1h+4h,0.537,False,nofill,0.0
2025-02-04 13:30:00-05:00,267.89,269.84,269.92,269.84,271.46,6.6,5,1h+4h,0.445,True,scratch,-0.08863196676351937
2025-02-04 14:30:00-05:00,267.54,269.84,269.91,269.84,271.41,6.6,5,1h+4h,0.526,True,scratch,-0.08767014479889035
2025-02-04 15:30:00-05:00,267.89,269.84,269.91,269.84,271.35,6.6,5,1h+4h,0.445,True,scratch,-0.08662497384466228
2025-02-05 09:30:00-05:00,270.32,270.68,270.76,270.68,272.29,6.6,5,1h+4h,0.085,False,nofill,0.0
2025-02-05 10:30:00-05:00,269.38,269.84,269.92,269.84,271.43,6.6,5,1h+4h,0.107,False,nofill,0.0
2025-02-05 11:30:00-05:00,269.01,269.84,269.91,269.84,271.39,6.6,5,1h+4h,0.195,True,target,0.4868636099317092
2025-02-05 12:30:00-05:00,269.2,269.84,269.91,269.84,271.33,6.6,5,1h+4h,0.15,True,target,0.46672383897714553
2025-02-05 13:30:00-05:00,269.6,269.84,269.91,269.84,271.28,6.6,5,1h+4h,0.056,True,target,0.4473559363426416
2025-02-05 14:30:00-05:00,270.35,270.64,270.71,270.64,272.07,6.6,5,1h+4h,0.068,True,target,0.44321582978739116
2025-02-05 15:30:00-05:00,270.43,270.68,270.75,270.68,272.05,6.6,5,1h+4h,0.059,True,target,0.42027399367534635
2025-02-10 10:30:00-05:00,270.19,270.64,270.72,270.64,272.4,6.6,5,1h+4h,0.1,True,scratch,-0.0909420921883064
2025-02-10 11:30:00-05:00,269.96,270.64,270.72,270.64,272.38,6.6,5,1h+4h,0.151,True,scratch,-0.09056338163224709
2025-02-11 09:30:00-05:00,270.35,270.64,270.72,270.64,272.28,7.6,6,1h+4h,0.063,True,target,0.5173085593022986
2025-02-20 10:30:00-05:00,267.94,269.74,269.83,269.74,271.67,12.4,8,1d+1h+4h,0.374,False,nofill,0.0
2025-02-20 11:30:00-05:00,268.14,269.74,269.83,269.74,271.7,12.4,8,1d+1h+4h,0.333,False,nofill,0.0
2025-02-20 12:30:00-05:00,266.35,269.74,269.84,269.74,271.75,12.4,8,1d+1h+4h,0.704,False,nofill,0.0
2025-02-20 13:30:00-05:00,266.8,269.74,269.84,269.74,271.75,12.4,8,1d+1h+4h,0.61,False,nofill,0.0
