ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2025-04-25 10:30:00-04:00,108.66,115.82,115.9,115.82,117.42,58.6,39,1d+1h+4h,1.052,False,nofill,0.0
2025-04-25 11:30:00-04:00,109.48,115.39,115.46,115.39,116.95,58.6,39,1d+1h+4h,0.869,False,nofill,0.0
2025-04-25 12:30:00-04:00,111.87,115.95,116.02,115.95,117.58,58.6,39,1d+1h+4h,0.599,False,nofill,0.0
2025-04-25 13:30:00-04:00,110.84,115.95,116.03,115.95,117.62,58.6,39,1d+1h+4h,0.751,False,nofill,0.0
2025-04-25 14:30:00-04:00,110.74,115.38,115.46,115.38,117.0,58.6,39,1d+1h+4h,0.683,False,nofill,0.0
2025-04-25 15:30:00-04:00,110.96,115.95,116.02,115.95,117.51,58.6,39,1d+1h+4h,0.733,False,nofill,0.0
2025-04-28 09:30:00-04:00,108.53,115.39,115.47,115.39,117.07,58.6,39,1d+1h+4h,1.028,False,nofill,0.0
2025-04-28 10:30:00-04:00,106.6,115.39,115.47,115.39,117.13,58.6,39,1d+1h+4h,1.317,False,nofill,0.0
2025-04-28 11:30:00-04:00,106.55,115.39,115.47,115.39,117.08,58.6,39,1d+1h+4h,1.324,False,nofill,0.0
2025-04-28 12:30:00-04:00,106.28,115.82,115.9,115.82,117.48,58.6,39,1d+1h+4h,1.429,False,nofill,0.0
2025-04-28 13:30:00-04:00,107.3,115.38,115.46,115.38,117.01,58.6,39,1d+1h+4h,1.21,False,nofill,0.0
2025-04-28 14:30:00-04:00,108.19,115.95,116.02,115.95,117.55,58.6,39,1d+1h+4h,1.162,False,nofill,0.0
2025-04-28 15:30:00-04:00,108.64,115.42,115.49,115.42,116.97,58.6,39,1d+1h+4h,1.016,False,nofill,0.0
2025-04-29 09:30:00-04:00,108.53,115.42,115.5,115.42,117.03,58.6,39,1d+1h+4h,1.077,False,nofill,0.0
2025-04-29 10:30:00-04:00,108.81,115.82,115.89,115.82,117.36,58.6,39,1d+1h+4h,1.096,False,nofill,0.0
2025-04-29 11:30:00-04:00,108.88,115.42,115.49,115.42,116.91,58.6,39,1d+1h+4h,1.023,False,nofill,0.0
2025-04-29 12:30:00-04:00,108.74,115.82,115.89,115.82,117.27,58.6,39,1d+1h+4h,1.108,False,nofill,0.0
2025-04-29 13:30:00-04:00,109.98,115.42,115.49,115.42,116.87,58.6,39,1d+1h+4h,0.851,False,nofill,0.0
2025-04-29 14:30:00-04:00,109.4,115.42,115.49,115.42,116.87,58.6,39,1d+1h+4h,0.941,False,nofill,0.0
2025-04-29 15:30:00-04:00,108.92,115.79,115.86,115.79,117.19,58.6,39,1d+1h+4h,1.074,False,nofill,0.0
2025-04-30 09:30:00-04:00,105.98,115.82,115.9,115.82,117.48,58.6,39,1d+1h+4h,1.563,False,nofill,0.0
2025-04-30 10:30:00-04:00,106.38,115.82,115.9,115.82,117.43,58.6,39,1d+1h+4h,1.501,False,nofill,0.0
2025-04-30 11:30:00-04:00,106.06,115.82,115.89,115.82,117.39,58.6,39,1d+1h+4h,1.552,False,nofill,0.0
2025-04-30 12:30:00-04:00,106.47,115.82,115.89,115.82,117.34,58.6,39,1d+1h+4h,1.486,False,nofill,0.0
2025-04-30 13:30:00-04:00,107.2,115.82,115.89,115.82,117.34,58.6,39,1d+1h+4h,1.371,False,nofill,0.0
2025-04-30 14:30:00-04:00,107.26,115.82,115.89,115.82,117.29,58.6,39,1d+1h+4h,1.362,False,nofill,0.0
2025-04-30 15:30:00-04:00,108.78,115.82,115.89,115.82,117.32,58.6,39,1d+1h+4h,1.12,False,nofill,0.0
2025-05-01 09:30:00-04:00,113.33,115.82,115.9,115.82,117.61,58.6,39,1d+1h+4h,0.397,False,nofill,0.0
2025-05-01 10:30:00-04:00,114.32,115.82,115.9,115.82,117.62,58.6,39,1d+1h+4h,0.238,False,nofill,0.0
2025-05-01 11:30:00-04:00,113.65,115.82,115.9,115.82,117.59,58.6,39,1d+1h+4h,0.346,False,nofill,0.0
2025-05-01 12:30:00-04:00,113.56,115.82,115.9,115.82,117.54,58.6,39,1d+1h+4h,0.36,False,nofill,0.0
2025-05-01 13:30:00-04:00,113.67,115.82,115.9,115.82,117.5,59.6,40,1d+1h+4h,0.343,False,nofill,0.0
2025-05-01 14:30:00-04:00,113.0,115.82,115.9,115.82,117.44,59.6,40,1d+1h+4h,0.45,False,nofill,0.0
2025-05-01 15:30:00-04:00,111.53,115.82,115.9,115.82,117.45,59.6,40,1d+1h+4h,0.684,False,nofill,0.0
2025-05-02 09:30:00-04:00,113.9,115.79,115.88,115.79,117.58,58.6,39,1d+1h+4h,0.309,False,nofill,0.0
2025-05-02 10:30:00-04:00,114.65,115.79,115.87,115.79,117.55,58.6,39,1d+1h+4h,0.187,False,nofill,0.0
2025-05-02 11:30:00-04:00,114.74,115.79,115.87,115.79,117.48,58.6,39,1d+1h+4h,0.172,False,nofill,0.0
2025-05-02 12:30:00-04:00,114.36,115.79,115.87,115.79,117.44,58.6,39,1d+1h+4h,0.234,False,nofill,0.0
2025-05-02 13:30:00-04:00,114.8,115.79,115.87,115.79,117.37,58.6,39,1d+1h+4h,0.163,False,nofill,0.0
2025-05-02 14:30:00-04:00,114.47,115.79,115.86,115.79,117.32,58.6,39,1d+1h+4h,0.217,False,nofill,0.0
2025-05-02 15:30:00-04:00,114.39,115.79,115.86,115.79,117.26,58.6,39,1d+1h+4h,0.23,False,nofill,0.0
2025-05-05 09:30:00-04:00,113.24,115.38,115.45,115.38,116.87,56.8,38,1d+1h+4h,0.368,False,nofill,0.0
2025-05-05 10:30:00-04:00,113.92,115.39,115.46,115.39,116.87,56.8,38,1d+1h+4h,0.253,False,nofill,0.0
2025-05-05 11:30:00-04:00,113.78,115.39,115.46,115.39,116.82,56.8,38,1d+1h+4h,0.277,False,nofill,0.0
2025-05-05 12:30:00-04:00,114.13,115.39,115.45,115.39,116.75,56.8,38,1d+1h+4h,0.217,False,nofill,0.0
2025-05-05 13:30:00-04:00,114.37,115.38,115.44,115.38,116.67,58.6,39,1d+1h+4h,0.174,False,nofill,0.0
2025-05-05 14:30:00-04:00,114.37,115.38,115.44,115.38,116.63,58.6,39,1d+1h+4h,0.173,False,nofill,0.0
2025-05-05 15:30:00-04:00,113.81,115.39,115.45,115.39,116.62,58.6,39,1d+1h+4h,0.272,False,nofill,0.0
2025-05-06 09:30:00-04:00,112.66,115.42,115.48,115.42,116.78,58.6,39,1d+1h+4h,0.488,False,nofill,0.0
2025-05-06 10:30:00-04:00,113.07,115.42,115.48,115.42,116.74,59.6,40,1d+1h+4h,0.415,False,nofill,0.0
2025-05-06 11:30:00-04:00,113.02,115.42,115.48,115.42,116.73,59.6,40,1d+1h+4h,0.424,False,nofill,0.0
2025-05-06 12:30:00-04:00,112.92,115.42,115.48,115.42,116.7,59.6,40,1d+1h+4h,0.441,False,nofill,0.0
2025-05-06 13:30:00-04:00,113.68,115.42,115.48,115.42,116.69,59.6,40,1d+1h+4h,0.307,False,nofill,0.0
2025-05-06 14:30:00-04:00,114.23,115.39,115.45,115.39,116.62,59.6,40,1d+1h+4h,0.205,False,nofill,0.0
