ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2025-09-16 12:30:00-04:00,513.54,514.22,514.35,514.22,516.86,12.8,8,1d+1h+4h,0.086,False,nofill,0.0
2025-09-16 13:30:00-04:00,511.44,511.91,512.04,511.91,514.55,23.2,16,1d+1h+4h,0.06,False,nofill,0.0
2025-09-16 14:30:00-04:00,510.39,510.86,510.98,510.86,513.45,24.2,17,1d+1h+4h,0.059,False,nofill,0.0
2025-09-16 15:30:00-04:00,509.15,510.6,510.72,510.6,513.15,24.2,17,1d+1h+4h,0.182,True,scratch,-0.08376418128326346
2025-09-17 09:30:00-04:00,508.21,510.67,510.8,510.67,513.41,24.2,17,1d+1h+4h,0.317,False,nofill,0.0
2025-09-17 10:30:00-04:00,507.11,510.67,510.8,510.67,513.34,24.2,17,1d+1h+4h,0.459,False,nofill,0.0
2025-09-17 11:30:00-04:00,508.66,510.67,510.8,510.67,513.28,24.2,17,1d+1h+4h,0.26,True,scratch,-0.08433015636435393
2025-09-17 12:30:00-04:00,508.49,510.67,510.79,510.67,513.17,24.2,17,1d+1h+4h,0.281,True,scratch,-0.08323412586919154
2025-09-17 13:30:00-04:00,508.87,510.67,510.8,510.67,513.27,24.2,17,1d+1h+4h,0.232,True,scratch,-0.08417947058353414
2025-09-17 14:30:00-04:00,510.82,511.91,512.04,511.91,514.67,23.2,16,1d+1h+4h,0.14,True,scratch,-0.08565163041476254
2025-09-17 15:30:00-04:00,509.91,510.67,510.8,510.67,513.41,24.2,17,1d+1h+4h,0.098,True,scratch,-0.08545507738959568
2025-09-18 09:30:00-04:00,511.64,512.07,512.21,512.07,514.93,21.4,15,1d+1h+4h,0.057,True,scratch,-0.08659500764989225
2025-09-18 10:30:00-04:00,510.52,511.2,511.34,511.2,514.09,23.2,16,1d+1h+4h,0.09,False,nofill,0.0
2025-09-18 11:30:00-04:00,508.89,510.67,510.81,510.67,513.57,24.2,17,1d+1h+4h,0.234,False,nofill,0.0
2025-09-18 12:30:00-04:00,509.21,510.67,510.8,510.67,513.47,24.2,17,1d+1h+4h,0.192,False,nofill,0.0
2025-09-18 13:30:00-04:00,508.19,511.94,512.07,511.94,514.64,24.2,17,1d+1h+4h,0.494,True,scratch,-0.0850325382304451
2025-09-18 14:30:00-04:00,508.8,510.86,510.99,510.86,513.5,24.2,17,1d+1h+4h,0.271,True,target,0.43098324595511883
2025-09-18 15:30:00-04:00,508.43,510.86,510.98,510.86,513.37,24.2,17,1d+1h+4h,0.32,True,target,0.40751506036313945
2025-09-19 09:30:00-04:00,513.11,514.22,514.36,514.22,517.04,13.8,9,1d+1h+4h,0.142,False,nofill,0.0
2025-09-19 10:30:00-04:00,512.19,513.07,513.2,513.07,515.84,17.6,12,1d+1h+4h,0.113,True,scratch,-0.08566171228279185
2025-09-19 11:30:00-04:00,512.86,513.37,513.5,513.37,516.09,17.6,12,1d+1h+4h,0.065,False,nofill,0.0
2025-09-19 12:30:00-04:00,511.69,512.48,512.61,512.48,515.13,22.4,16,1d+1h+4h,0.102,True,target,0.43078122385127315
2025-09-19 13:30:00-04:00,510.69,511.2,511.32,511.2,513.76,24.2,17,1d+1h+4h,0.065,True,scratch,-0.08382304386277406
2025-09-19 14:30:00-04:00,511.17,511.91,512.03,511.91,514.39,24.2,17,1d+1h+4h,0.095,True,target,0.40169064023898304
2025-09-19 15:30:00-04:00,518.0,519.37,519.51,519.37,522.31,10.4,8,1h+4h,0.175,False,nofill,0.0
2025-09-22 09:30:00-04:00,514.57,517.55,517.7,517.55,520.69,12.2,9,1h+4h,0.39,False,nofill,0.0
2025-09-22 10:30:00-04:00,515.04,517.55,517.7,517.55,520.62,12.2,9,1h+4h,0.329,False,nofill,0.0
2025-09-22 11:30:00-04:00,514.57,517.55,517.7,517.55,520.62,13.2,10,1h+4h,0.389,False,nofill,0.0
2025-09-22 12:30:00-04:00,515.14,517.55,517.69,517.55,520.51,13.2,10,1h+4h,0.315,False,nofill,0.0
2025-09-22 13:30:00-04:00,515.04,517.55,517.69,517.55,520.37,13.2,10,1h+4h,0.329,False,nofill,0.0
2025-09-22 14:30:00-04:00,514.43,517.55,517.68,517.55,520.34,13.2,10,1h+4h,0.408,False,nofill,0.0
2025-09-22 15:30:00-04:00,514.37,517.55,517.68,517.55,520.22,13.2,10,1h+4h,0.416,False,nofill,0.0
2025-09-23 09:30:00-04:00,511.56,511.94,512.07,511.94,514.73,25.2,18,1d+1h+4h,0.051,False,nofill,0.0
2025-09-23 10:30:00-04:00,510.91,511.91,512.04,511.91,514.57,25.2,18,1d+1h+4h,0.131,False,nofill,0.0
2025-09-23 11:30:00-04:00,510.38,510.86,510.98,510.86,513.43,25.2,18,1d+1h+4h,0.063,True,scratch,-0.0839394292925677
2025-09-23 12:30:00-04:00,509.94,510.67,510.79,510.67,513.23,25.2,18,1d+1h+4h,0.096,False,nofill,0.0
2025-09-23 13:30:00-04:00,509.99,510.73,510.85,510.73,513.21,25.2,18,1d+1h+4h,0.097,True,scratch,-0.08309572723034231
2025-09-23 14:30:00-04:00,508.76,510.86,510.98,510.86,513.41,25.2,18,1d+1h+4h,0.275,True,scratch,-0.08373021138154968
2025-09-23 15:30:00-04:00,509.62,510.67,510.79,510.67,513.14,25.2,18,1d+1h+4h,0.138,True,scratch,-0.08294714723164898
2025-09-24 09:30:00-04:00,510.05,510.73,510.86,510.73,513.41,25.2,18,1d+1h+4h,0.091,True,scratch,-0.0849789824059699
2025-09-24 10:30:00-04:00,509.58,510.73,510.86,510.73,513.36,25.2,18,1d+1h+4h,0.153,False,nofill,0.0
2025-09-24 11:30:00-04:00,508.08,510.73,510.85,510.73,513.33,25.2,18,1d+1h+4h,0.355,False,nofill,0.0
2025-09-24 12:30:00-04:00,508.01,510.86,510.98,510.86,513.4,26.2,19,1d+1h+4h,0.382,False,nofill,0.0
2025-09-24 13:30:00-04:00,508.05,510.86,510.98,510.86,513.31,26.2,19,1d+1h+4h,0.376,False,nofill,0.0
2025-09-24 14:30:00-04:00,509.21,510.73,510.85,510.73,513.16,26.2,19,1d+1h+4h,0.203,False,nofill,0.0
